Text	Screen Name	UTC	Client	Tweet Type	URLs	Hashtags	Mentions	Media Type
Recess is almost over, and editorial boards across the country are calling for Senate leaders to do their jobs. https://t.co/ScbkMVcovu	BarackObama	2016-09-01T19:33:21.000Z	<a href="http://twitter.com" rel="nofollow">Twitter Web Client</a>	Tweet		0	0	animated_gif
Stay in the loop with important facts, brought to you weekly. Join @OFA's Truth Team: https://t.co/YNdzkLi9cb	BarackObama	2016-09-01T16:00:17.000Z	<a href="http://twitter.com" rel="nofollow">Twitter Web Client</a>	Tweet	http://ofa.bo/2bFcBY7 	0	1	
Senate leaders need to hear you expect a vote on Judge Garland when recess ends—say you'll let them know: https://t.co/ETmcpsRRY6 #DoYourJob	BarackObama	2016-08-31T19:42:44.000Z	<a href="http://twitter.com" rel="nofollow">Twitter Web Client</a>	Tweet	http://ofa.bo/2bCovlE 	1	0	
We can't afford to have a Supreme Court that's short-handed. Here's why: https://t.co/XcIRdewObs	BarackObama	2016-08-31T17:38:19.000Z	<a href="http://twitter.com" rel="nofollow">Twitter Web Client</a>	Tweet	http://ofa.bo/2bC7jg9 	0	0	
The American people need their legislators to be dedicated to solutions, not obstruction. #DoYourJob https://t.co/mrTXe8sti6	BarackObama	2016-08-31T16:24:53.000Z	<a href="http://twitter.com" rel="nofollow">Twitter Web Client</a>	Tweet		1	0	animated_gif
Senate leaders have a job to do—join the thousands reminding them when they reconvene next week. https://t.co/FWsdVnejYH #DoYourJob	BarackObama	2016-08-30T22:17:40.000Z	<a href="http://twitter.com" rel="nofollow">Twitter Web Client</a>	Tweet	http://ofa.bo/2bA3t72 	1	0	
Summer's almost over, Senate leaders. #DoYourJob https://t.co/JOEchACJ6i	BarackObama	2016-08-30T20:03:12.000Z	<a href="http://twitter.com" rel="nofollow">Twitter Web Client</a>	Tweet		1	0	photo
Have meaningful, fact-based conversations. Join OFA's Truth Team: https://t.co/R0cSASIGew. https://t.co/Fs4esnNcdD	BarackObama	2016-08-30T18:08:24.000Z	<a href="http://twitter.com" rel="nofollow">Twitter Web Client</a>	Tweet	http://ofa.bo/2bzwYWI 	0	0	photo
Show off your pride in this movement—grab your Organizing&amp; tee: https://t.co/lFFWUSZljm. https://t.co/htUFnTNn28	BarackObama	2016-08-30T15:35:45.000Z	<a href="http://twitter.com" rel="nofollow">Twitter Web Client</a>	Tweet	http://ofa.bo/2bzpbmW 	0	0	photo
Senate leaders must put country before party politics. Read why it's time to give Judge Garland a vote. https://t.co/zipWl7JgU2	BarackObama	2016-08-29T21:15:13.000Z	<a href="http://twitter.com" rel="nofollow">Twitter Web Client</a>	Tweet	http://ofa.bo/2bMWVm0 	0	0	
It's not too late for Senate leaders to give Judge Garland a fair hearing and up-or-down vote. Say you agree. https://t.co/p48z2I8Mvr	BarackObama	2016-08-29T19:10:14.000Z	<a href="http://twitter.com" rel="nofollow">Twitter Web Client</a>	Tweet	http://ofa.bo/2bx2xjL 	0	0	
Obstruction—especially when it comes to the Supreme Court—is nothing to be proud of, @SenateMajLdr. #DoYourJob https://t.co/FwsAnwqNH2	BarackObama	2016-08-29T17:19:11.000Z	<a href="http://twitter.com" rel="nofollow">Twitter Web Client</a>	Tweet		1	1	animated_gif
President Obama continues his track record of protecting millions of acres of federal land and water. Take a look: https://t.co/J2GXikEUvR	BarackObama	2016-08-26T21:58:05.000Z	<a href="http://twitter.com" rel="nofollow">Twitter Web Client</a>	Tweet	http://ofa.bo/2bEv1XP 	0	0	
Speaking up is the first step. Let's build on our progress one conversation at a time. #WomensEqualityDay https://t.co/a0poSyIiqP	BarackObama	2016-08-26T20:14:48.000Z	<a href="http://twitter.com" rel="nofollow">Twitter Web Client</a>	Tweet		1	0	photo
Say you'll continue the fight to make gender equality a reality in America: https://t.co/XusbC9I8l3 #WomensEqualityDay	BarackObama	2016-08-26T18:45:53.000Z	<a href="http://twitter.com" rel="nofollow">Twitter Web Client</a>	Tweet	http://ofa.bo/2cfsWE1 	1	0	
We've come a long way, but there's still more to do to make sure women are truly treated equally. #WomensEqualityDay https://t.co/B7C0Nk27T5	BarackObama	2016-08-26T17:03:56.000Z	<a href="http://twitter.com" rel="nofollow">Twitter Web Client</a>	Tweet		1	0	photo
Organize for change in your community, and look good doing it. https://t.co/1Flbtn2PQQ https://t.co/e5TkkUQI1A	BarackObama	2016-08-26T15:34:22.000Z	<a href="http://twitter.com" rel="nofollow">Twitter Web Client</a>	Tweet	http://ofa.bo/2bVjNvL 	0	0	photo
"These are our American cathedrals, and they belong to you." —Jonathan B. Jarvis, director of the @NatlParkService https://t.co/NbAXewqVsA	BarackObama	2016-08-25T22:13:39.000Z	<a href="http://twitter.com" rel="nofollow">Twitter Web Client</a>	Tweet	http://ofa.bo/2bJTZFC 	0	1	
Happy 100th birthday, @NatlParkService. Here's to the next 100. #NPS100 https://t.co/LGShTB9l4x	BarackObama	2016-08-25T20:24:41.000Z	<a href="http://twitter.com" rel="nofollow">Twitter Web Client</a>	Tweet		1	1	photo
We need nine Supreme Court justices. The Senate needs to do its job and vote on Judge Garland: https://t.co/VbPUcviyZ2 #DoYourJob	BarackObama	2016-08-24T21:35:17.000Z	<a href="http://twitter.com" rel="nofollow">Twitter Web Client</a>	Tweet	http://ofa.bo/2bOtNaj 	1	0	
This is nothing more than shameless partisanship. The Supreme Court should be held in higher regard. #DoYourJob https://t.co/I0TN3csv0O	BarackObama	2016-08-24T20:32:39.000Z	<a href="http://twitter.com" rel="nofollow">Twitter Web Client</a>	Tweet		1	0	animated_gif
Get important news delivered straight to your inbox—join the @OFA Truth Team: https://t.co/CQa3WGnBcB	BarackObama	2016-08-24T18:44:34.000Z	<a href="http://twitter.com" rel="nofollow">Twitter Web Client</a>	Tweet	http://ofa.bo/2bPD5nr 	0	1	
Rhode Island just built America's first offshore wind farm, which will create clean energy and fight climate change. https://t.co/76pwc0JM3m	BarackObama	2016-08-24T16:30:26.000Z	<a href="http://twitter.com" rel="nofollow">Twitter Web Client</a>	Tweet	http://ofa.bo/2biiBG4 	0	0	
America's leadership in the fight against climate change pays off in more ways than one. #ActOnClimate https://t.co/tGK9Uu5l0C	BarackObama	2016-08-24T15:17:29.000Z	<a href="http://twitter.com" rel="nofollow">Twitter Web Client</a>	Tweet		1	0	photo
We can't wait any longer to restore our Supreme Court to full capacity. Tell Senate leaders: It's time for a vote. https://t.co/INKhdtm2rn	BarackObama	2016-08-22T22:12:25.000Z	<a href="http://twitter.com" rel="nofollow">Twitter Web Client</a>	Tweet	http://ofa.bo/2bJF3Fb 	0	0	
The Supreme Court isn't some partisan football to be kicked around. Senate leaders should stop treating it like one. https://t.co/akIkPCcxUM	BarackObama	2016-08-22T19:31:02.000Z	<a href="http://twitter.com" rel="nofollow">Twitter Web Client</a>	Tweet		0	0	photo
Read why the Supreme Court needs nine justices, not shameless partisanship. https://t.co/8p9l6bSPcq	BarackObama	2016-08-22T17:45:27.000Z	<a href="http://twitter.com" rel="nofollow">Twitter Web Client</a>	Tweet	http://ofa.bo/2bAC2ZS 	0	0	
Get the facts. Cut through the noise with the @OFA Truth Team: https://t.co/4YNdcmVTED https://t.co/OlBqKSgLUZ	BarackObama	2016-08-22T16:07:53.000Z	<a href="http://twitter.com" rel="nofollow">Twitter Web Client</a>	Tweet	http://ofa.bo/2bc1Tnj 	0	1	photo
"We’ve protected more than 265 million acres of public lands and waters." —President Obama https://t.co/TyJS4eBFr5	BarackObama	2016-08-20T17:08:11.000Z	<a href="http://twitter.com" rel="nofollow">Twitter Web Client</a>	Tweet	http://ofa.bo/2bEPI3X 	0	0	
In the weekly address, President Obama commemorates the 100th anniversary of the @NatlParkService. https://t.co/TyJS4eBFr5	BarackObama	2016-08-20T16:04:35.000Z	<a href="http://twitter.com" rel="nofollow">Twitter Web Client</a>	Tweet	http://ofa.bo/2bEPI3X 	0	1	
Another record broken. https://t.co/sw9XGUXWqX #ActOnClimate	BarackObama	2016-08-19T19:16:26.000Z	<a href="http://twitter.com" rel="nofollow">Twitter Web Client</a>	Tweet	http://ofa.bo/2bDcaKE 	1	0	
Our children's health and prosperity is too important to ignore the consequences of climate change. Speak out now: https://t.co/rNIKnWI2K2	BarackObama	2016-08-19T17:14:06.000Z	<a href="http://twitter.com" rel="nofollow">Twitter Web Client</a>	Tweet	http://ofa.bo/2bsKGtH 	0	0	
Climate change is not too big of a challenge to solve. We're making good headway. #ActOnClimate https://t.co/s2yzyDqvNR	BarackObama	2016-08-19T15:17:23.000Z	<a href="http://twitter.com" rel="nofollow">Twitter Web Client</a>	Tweet		1	0	photo
“Each month just gives another data point that makes the evidence stronger that we’re changing the climate.” https://t.co/QbFZXySQ86	BarackObama	2016-08-18T21:59:23.000Z	<a href="http://twitter.com" rel="nofollow">Twitter Web Client</a>	Tweet	http://ofa.bo/2bqW74M 	0	0	
Fifteen months in a row of record-breaking heat is a signal that can't be denied: We need to #ActOnClimate. https://t.co/pXnbiNYFP9	BarackObama	2016-08-18T20:57:21.000Z	<a href="http://twitter.com" rel="nofollow">Twitter Web Client</a>	Tweet		1	0	animated_gif
Get the facts, not the fluff—join the OFA Truth Team: https://t.co/ssz4MCTj7s	BarackObama	2016-08-18T16:57:06.000Z	<a href="http://twitter.com" rel="nofollow">Twitter Web Client</a>	Tweet	http://ofa.bo/2aZBnlq 	0	0	
Carry what you need while organizing for change. https://t.co/PcxJtQcx2I https://t.co/cVvj9b3Mnq	BarackObama	2016-08-18T15:50:06.000Z	<a href="http://twitter.com" rel="nofollow">Twitter Web Client</a>	Tweet	http://ofa.bo/2bArnwZ 	0	0	animated_gif
New standards for heavy-duty trucks will cut 1.1 billion metric tons of carbon pollution through 2027. https://t.co/1BncKu28M3	BarackObama	2016-08-17T21:18:52.000Z	<a href="http://twitter.com" rel="nofollow">Twitter Web Client</a>	Tweet	http://ofa.bo/2boeEPh 	0	0	
Call on Congress to #DisarmHate. Add your name to support common-sense gun legislation: https://t.co/YvBX3rPILx	BarackObama	2016-08-17T19:46:08.000Z	<a href="http://twitter.com" rel="nofollow">Twitter Web Client</a>	Tweet	http://ofa.bo/2bo16n5 	1	0	
We shouldn't accept this as normal. #DisarmHate https://t.co/tqmaTawXXX	BarackObama	2016-08-17T17:06:28.000Z	<a href="http://twitter.com" rel="nofollow">Twitter Web Client</a>	Tweet		1	0	photo
Doing nothing won't stop our country's gun violence epidemic. Congress must act to #DisarmHate. https://t.co/0kbF22nnm4	BarackObama	2016-08-17T15:39:20.000Z	<a href="http://twitter.com" rel="nofollow">Twitter Web Client</a>	Tweet		1	0	photo
We’re taking important steps to help guarantee the basic security of paid family leave. https://t.co/yvRhINmIGA #LeadOnLeave	BarackObama	2016-08-16T18:48:31.000Z	<a href="http://twitter.com" rel="nofollow">Twitter Web Client</a>	Tweet	http://ofa.bo/2bbSEpH 	1	0	
Senate leaders must stop obstructing our Supreme Court. Take a stand and show your support. https://t.co/1AaykUkmvn #DoYourJob	BarackObama	2016-08-16T16:34:06.000Z	<a href="http://twitter.com" rel="nofollow">Twitter Web Client</a>	Tweet	http://ofa.bo/2bkIYKH 	1	0	
Reminder: It's the Senate's job to fairly consider Supreme Court nominees. #DoYourJob https://t.co/xrkYcRsLNw	BarackObama	2016-08-16T14:52:05.000Z	<a href="http://twitter.com" rel="nofollow">Twitter Web Client</a>	Tweet		1	0	photo
Today, thousands of young DREAMers are able to fully contribute to our communities and our economy. https://t.co/szjWDVYm9X	BarackObama	2016-08-15T20:48:38.000Z	<a href="http://twitter.com" rel="nofollow">Twitter Web Client</a>	Tweet		0	0	photo
Judge Garland deserves a fair hearing and an up-or-down vote. Add your voice and show your support: https://t.co/OVDjQVdx3v #DoYourJob	BarackObama	2016-08-15T18:50:25.000Z	<a href="http://twitter.com" rel="nofollow">Twitter Web Client</a>	Tweet	http://ofa.bo/2aOCXX3 	1	0	
It’s not too late. Senate leaders can still make this right and give Judge Garland an up-or-down vote. https://t.co/ysc4UvluR0	BarackObama	2016-08-15T17:07:35.000Z	<a href="http://twitter.com" rel="nofollow">Twitter Web Client</a>	Tweet		0	0	photo
Editorial boards around the country agree: Our judicial system is too important to be used as a political football. https://t.co/f1INOTKcmL	BarackObama	2016-08-15T15:31:40.000Z	<a href="http://twitter.com" rel="nofollow">Twitter Web Client</a>	Tweet	http://ofa.bo/2aUto4q 	0	0	
"There's no doubt that America has become a global leader in the fight against climate change." —President Obama https://t.co/nuI6cbADqm	BarackObama	2016-08-13T18:56:56.000Z	<a href="http://twitter.com" rel="nofollow">Twitter Web Client</a>	Tweet	http://ofa.bo/2bdVxaK 	0	0	
In the weekly address, President Obama discusses progress made in combating climate change—and what's left to do. https://t.co/nuI6cbADqm	BarackObama	2016-08-13T17:44:19.000Z	<a href="http://twitter.com" rel="nofollow">Twitter Web Client</a>	Tweet	http://ofa.bo/2bdVxaK 	0	0	
Let's be clear: Senate leaders are playing political games with the Supreme Court. #DoYourJob https://t.co/EpPURJ3Dwa	BarackObama	2016-08-12T21:55:01.000Z	<a href="http://twitter.com" rel="nofollow">Twitter Web Client</a>	Tweet		1	0	photo
The Clean Power Plan will improve the future health and well-being of our children and families. #ActOnClimate https://t.co/Kw09SczeRv	BarackObama	2016-08-12T20:08:23.000Z	<a href="http://twitter.com" rel="nofollow">Twitter Web Client</a>	Tweet		1	0	photo
Not long ago, women could be charged more for health insurance—for being women. There's more to do: https://t.co/YQE99FTIoH #StandWithWomen	BarackObama	2016-08-12T18:39:17.000Z	<a href="http://twitter.com" rel="nofollow">Twitter Web Client</a>	Tweet	http://ofa.bo/2bbL4wx 	1	0	
Equality isn't a zero-sum game. https://t.co/Gj2V95WzPO	BarackObama	2016-08-12T16:44:18.000Z	<a href="http://twitter.com" rel="nofollow">Twitter Web Client</a>	Tweet		0	0	photo
Five months is long enough. It's time for a fair hearing and an up-or-down vote. https://t.co/PyMjLh8UJ8	BarackObama	2016-08-12T15:17:03.000Z	<a href="http://twitter.com" rel="nofollow">Twitter Web Client</a>	Tweet		0	0	photo
Senate leaders continue to obstruct a full Supreme Court and it must stop—add your name if you agree: https://t.co/UWY4jtePG2 #DoYourJob	BarackObama	2016-08-11T21:58:25.000Z	<a href="http://twitter.com" rel="nofollow">Twitter Web Client</a>	Tweet	http://ofa.bo/2b9zJNr 	1	0	
Read what major news outlets are saying about the critical need for a fully functioning Supreme Court: https://t.co/phINUVx7gh	BarackObama	2016-08-11T20:33:29.000Z	<a href="http://twitter.com" rel="nofollow">Twitter Web Client</a>	Tweet	http://ofa.bo/2aKonLZ 	0	0	
"20 million more insured ✔️ 
15 million new jobs ✔️ 
A global climate agreement ✔️ 

Let's keep it going: https://t.co/bs3lO6xPr8"	BarackObama	2016-08-11T18:51:00.000Z	<a href="http://twitter.com" rel="nofollow">Twitter Web Client</a>	Tweet	http://ofa.bo/2b1PiW6 	0	0	
Don't let misinformation go unchallenged. Join the @OFA Truth Team and get the facts to fight back: https://t.co/Vs5CT07FZm	BarackObama	2016-08-11T17:34:34.000Z	<a href="http://twitter.com" rel="nofollow">Twitter Web Client</a>	Tweet	http://ofa.bo/2b1I5oR 	0	1	
Being cynical is easy. It's having hope in the face of adversity that's hard—but essential. https://t.co/60rtFlFjWp	BarackObama	2016-08-11T15:56:30.000Z	<a href="http://twitter.com" rel="nofollow">Twitter Web Client</a>	Tweet		0	0	photo
Grab one of these for all your progressive organizing travels. https://t.co/1sNkW0iJwY https://t.co/UlT5Wszne5	BarackObama	2016-08-10T20:26:56.000Z	<a href="http://twitter.com" rel="nofollow">Twitter Web Client</a>	Tweet	http://ofa.bo/2b6Wr8X 	0	0	animated_gif
Don't let the cynics win. Keep pushing for change with @OFA. https://t.co/uNYCHVCDWH	BarackObama	2016-08-10T17:36:47.000Z	<a href="http://twitter.com" rel="nofollow">Twitter Web Client</a>	Tweet	http://ofa.bo/2aBnl9u 	0	1	
We've accomplished so much as a movement—and it's thanks to the power of organizing. https://t.co/9VIhARMNvL	BarackObama	2016-08-10T15:37:25.000Z	<a href="http://twitter.com" rel="nofollow">Twitter Web Client</a>	Tweet		0	0	photo
Judge Garland has now waited 146 days. That's shameful—and irresponsible. #DoYourJob https://t.co/JaP7YUQyOV	BarackObama	2016-08-09T20:54:12.000Z	<a href="http://twitter.com" rel="nofollow">Twitter Web Client</a>	Tweet		1	0	animated_gif
Senate leaders are hamstringing our Supreme Court. This obstruction is unprecedented—and unacceptable: https://t.co/G3HWlzCJx6 #DoYourJob	BarackObama	2016-08-09T19:01:12.000Z	<a href="http://twitter.com" rel="nofollow">Twitter Web Client</a>	Tweet	http://ofa.bo/2b4cPXL 	1	0	
Editorial boards from across the country have called on Senate leaders to fill the Supreme Court vacancy. https://t.co/oEPoijSThE	BarackObama	2016-08-09T16:59:27.000Z	<a href="http://twitter.com" rel="nofollow">Twitter Web Client</a>	Tweet	http://ofa.bo/2axXIq3 	0	0	
President Obama has done more to improve energy efficiency than any previous U.S. leader. https://t.co/RnYnwaopaG #ActOnClimate	BarackObama	2016-08-08T21:00:26.000Z	<a href="http://twitter.com" rel="nofollow">Twitter Web Client</a>	Tweet	http://ofa.bo/2b1FGfp 	1	0	
Adding clean energy jobs is another way the U.S. is continuing to #ActOnClimate. https://t.co/EbM6XUrDRW	BarackObama	2016-08-08T19:41:06.000Z	<a href="http://twitter.com" rel="nofollow">Twitter Web Client</a>	Tweet		1	0	animated_gif
